x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"INVERT:EC50:14:Development: Change in ability to grow to a more mature life stage and in time between separate life stages, molting, ability to germinate and cell cleavage.",7,0.499554731730907,0.999980484624929,0.547110370286032,0.0976634943488798,0.951578540514765,0.499536105260374,0.399920007898297,0.599152202622452,0.99995246241718,0.665737501980874,1.33416742285349,7,0.484,0.977,0.86,0.927,0.003,5
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:NOEC:3:Growth,35,1.43005394918505,-0.855398638489301,18.3502292335496,1.59649841111983,0.55977452919351,1.43007220477899,0.0108183836837008,2.84932602587428,-0.855409718744262,-1.72834134914855,0.0175219116600215,35,0.651,-0.382,0.287,0.536,0.001,33
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:7:Growth,5,1.39406723891667,-0.207823336402118,2.41568804952491,1.42207857860138,0.926608148607529,1.39406346737354,0.0178337403639226,2.77029319438316,-0.207821942572683,-1.98539190414005,1.56974801899469,5,1.249,-0.154,0.845,0.919,0.027,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC10:3:Population,11,0.0766143057624617,-0.668316420749011,14.5621201941486,1.33159965691466,0.436976200875759,0.0766292460460346,-0.843377364025226,0.996635856117295,-0.668311648699497,-1.51039398802324,0.173770690624251,11,0.046,-0.678,0.005,0.074,0.829,9
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:NOEL:14:Growth,6,5.39645664142659,0.862067851709878,1.94278164602731,9.75332865649105,0.104191361348431,5.39646876745223,-11.8427676370261,22.6357051719305,0.862069514433962,-2.73098469928283,4.45512372815076,6,0.041,0.128,0.001,0.038,0.944,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:LC50:28:Mortality,6,1.77447298928341,0.0554539785470874,1.41867088467438,0.980952843387888,0.850430556467746,1.77446902314528,0.0965285064555301,3.45240953983502,0.0554511158120005,-1.20508176128644,1.31598399291044,6,1.3,-0.287,0.657,0.81,0.051,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:5:Population,23,-1.02534556805446,-0.282920678131156,30.2686842568679,2.69961595843563,0.139401887876258,-1.02534052427403,-4.75661098150501,2.70592993295696,-0.28292162356102,-1.91837357832968,1.35253033120764,23,-0.14,-0.449,0.019,-0.139,0.526,21
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:28:Growth,7,0.767523184771284,-0.832943983625636,3.60696762330263,0.818828973472827,0.632370326851935,0.767527287722937,0.131415699864913,1.40363887558096,-0.832941888416911,-1.46452121634519,-0.201362560488637,7,0.525,-0.957,0.383,0.619,0.138,5
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"INVERT:NOEC:7:Reproduction: Change in male and/or female reproductive ability, fertilization and fertilization rate. Includes vegetative reproductive processes.",9,1.0951043588724,-0.821994957709348,1.6610297748826,0.405891737821856,0.940509495687111,1.09511505548104,0.805340920317867,1.38488919064421,-0.821987343488763,-1.34783450015263,-0.296140186824893,9,1.024,-0.873,0.884,0.94,0,7
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:16:Growth,6,0.366922461768056,-0.970070020378914,0.611264321434472,0.115593352729136,0.682320279227202,0.366941374791341,-0.294845773608176,1.02872852319086,-0.97008035285696,-1.58813418773796,-0.352026517975958,6,0.29,-0.928,0.267,0.517,0.294,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:EC10:16:Growth,6,0.167194147139797,-0.292866616676621,0.554876968832366,0.0950646557680836,0.687095221301044,0.167195332947414,-0.34875735731901,0.683148023213839,-0.292867264501719,-0.80264540735231,0.216910878348872,6,0.135,-0.276,0.086,0.294,0.572,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:NOEC:7:Population,11,0.138321552611809,-0.139602682854072,8.87208044027938,0.82198442195804,0.0561118326892913,0.138305294206665,-13.9756361090774,14.2522466974907,-0.139614752381387,-7.86689165309811,7.58766214833534,11,0.014,-0.232,0,0.015,0.964,9
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:NOEC:85:Growth,6,1.04398208706225,-1.17504131774631,0.759656643906065,0.26460089252364,0.922733629612552,1.04399122055215,-1.51020999311845,3.59819243422276,-1.17504010132004,-2.47669185462627,0.126611651986189,6,0.96,-1.186,0.851,0.923,0.009,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:2:Mortality,6,3.38510974356137,-0.774602696690581,2.03608881262878,4.2279275521234,0.6042314969063,3.38511715552232,-15.6906019145875,22.4608362256321,-0.774602941660575,-4.92936210762096,3.38015622429981,6,0.666,-0.685,0.145,0.381,0.456,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:EC50:2:Growth,16,1.56540427258424,0.164320124611409,2.06895404579971,0.446181647233994,0.82557486212761,1.56541784177141,0.738880761290343,2.39195492225248,0.164309680635139,-0.4805978267764,0.809217188046679,16,1.147,0.486,0.638,0.799,0,14
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"INVERT:LC50:1:Mortality, Mortality",14,1.27303896570432,0.0303173043542681,7.28096052443286,1.36290646665218,0.675637372554853,1.27303613562328,0.536113289215926,2.00995898203063,0.0303166394374803,-0.634984603385405,0.695617882260365,14,0.781,-0.085,0.442,0.665,0.009,12
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"INVERT:LC50:2:Mortality, Mortality",36,0.918028304772192,0.191962741459025,10.760033963404,0.550787000181378,0.754924443755436,0.918038153959946,0.555398456061506,1.28067785185839,0.19196265750142,-0.0705150274673244,0.454440342470165,36,0.707,0.194,0.568,0.754,0,34
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"FISH:LC50:4:Mortality, Mortality",34,0.472208654387587,0.52009935517643,18.284551925571,0.657695877684671,0.62544393912584,0.472194507502145,0.208490485968897,0.735898529035393,0.520096175281851,0.256329295662592,0.78386305490111,34,0.346,0.492,0.277,0.526,0.001,32
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"ALGAE:EC10:4:Population, Abundance",6,0.956953215093979,-0.415196659869375,1.06165016354444,0.338977723274238,0.821572557129095,0.956954667335523,-1.65854426284294,3.57245359751399,-0.415197589211778,-1.4448810389309,0.614485860507347,6,0.792,-0.31,0.675,0.821,0.045,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,"INVERT:NOEC:21:Reproduction, Reproduction, general",19,1.0915578596992,-1.58996685650791,3.99439917358149,0.460722107434077,0.758838683960181,1.09156353516504,0.652582394682256,1.53054467564783,-1.58997177634963,-2.08779492141749,-1.09214863128177,19,0.81,-1.346,0.574,0.758,0,17
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:3:Growth,40,1.58211022001718,-0.295651403503595,19.9671433737878,1.74865889534428,0.397721052329849,1.5821247801281,-0.41630329351925,3.58055285377544,-0.29565863530933,-1.28419262106733,0.692875350448668,40,0.433,0.275,0.133,0.365,0.021,38
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:2:Growth,12,0.805055646105374,1.14708370260844,3.94581841716658,0.541930076328941,0.607762469697972,0.80506210877515,-0.543337672858281,2.15346189040858,1.14708515427216,0.662720079163952,1.63145022938037,12,0.526,1.084,0.359,0.599,0.04,10
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:EC50:4:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,9,0.497317739715911,0.738648615716952,6.7317380000384,0.932962739799205,0.504862588245197,0.497304407104174,-0.45276196797784,1.44737078218619,0.738635890475833,-0.598609584753435,2.0758813657051,9,0.309,0.559,0.179,0.423,0.257,7
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:EC50:3:Intoxication,5,1.2977818423727,1.58043472150019,7.7075475007474,4.13777793122917,0.345918742806332,1.29779281159132,-5.54324002173526,8.1388256449179,1.58044454039754,-8.79427618590298,11.9551652666981,5,0.367,0.747,0.113,0.336,0.581,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:NOEL:3:Population,5,0.47845678850696,-0.0796890557797945,3.58317108617402,0.880686766117389,0.449914042025284,0.47845163901245,-1.08176180510279,2.03866508312769,-0.0796930911450015,-2.07496300757666,1.91557682528666,5,0.273,-0.241,0.133,0.365,0.546,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:2:Population,6,0.383751766023326,0.153013370613296,1.77607547127305,0.339604994636371,0.789138007464102,0.383756505441156,-0.338902962448914,1.10641597333123,0.15301607545819,-0.73897157248829,1.04500372340467,6,0.333,0.124,0.425,0.652,0.161,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:EC50:2:Population,6,1.19880958520123,1.40801311778235,6.02217180325509,2.44615040267356,0.401017252215867,1.19880918360392,-2.65318283878804,5.05080120599589,1.40801243449363,-5.92914038590308,8.74516525489035,6,0.425,0.092,0.156,0.396,0.438,4
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:4:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,33,0.826773900810391,-0.322622992817301,49.6037503938859,2.53062563983415,0.18859831793727,0.826759497040373,-0.665610357761355,2.3191293518421,-0.322621579570951,-1.02978331857629,0.384540159434392,33,0.179,-0.259,0.034,0.185,0.302,31
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:6:Population,8,-0.478161992140231,0.121266075328712,6.103187455426,0.937326683142084,0.387216670895249,-0.478158698340102,-1.18495642410547,0.22863902742527,0.121269731664649,-1.0591823661152,1.3017218294445,8,-0.242,0.383,0.097,-0.311,0.454,6
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC50:7:Population,7,2.20100482421575,1.57911450622546,2.38529807217962,1.99152701329452,0.611487534295764,2.20099278925781,-1.57166706574707,5.9736526442627,1.57910814812754,-0.906666843570172,4.06488313982525,7,0.77,0.823,0.253,0.503,0.25,5
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:IC50:3:Population,8,10.4092712221855,-4.48341850116811,8.05472396310508,110.10095557242,0.430380163938179,10.4092892863875,-42.7865054955984,63.6050840683735,-4.48342566714012,-24.1734201963783,15.206568862098,8,0.142,-0.41,0.008,0.09,0.831,6
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:NOEC:90:Mortality,8,0.687826843842548,-0.894103678584192,6.16980734654286,1.13609734801905,0.577956901469334,0.687828884271816,-0.443966135059923,1.81962390360356,-0.894102854827379,-1.94105154823888,0.152845838584122,8,0.447,-0.991,0.304,0.552,0.156,6
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:EC50:4:Intoxication,15,1.52571526069971,0.586990686412217,10.0004704311824,2.21864240476856,0.788210743742081,1.52571378249289,0.908298444630613,2.14312912035516,0.586989063478949,-0.134996784961364,1.30897491191926,15,1.054,0.069,0.58,0.761,0.001,13
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:MATC:28:Mortality,7,1.40139993866062,-1.07533449303993,6.28862850779937,2.66271472162784,0.563422584839097,1.40138264372058,-4.18210562959083,6.984870917032,-1.07535386878631,-9.35084392841409,7.20013619084147,7,0.652,-1.915,0.294,0.542,0.209,5
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC10:4:Population,8,-0.557942334900878,-1.22178202745256,1.1803129030981,0.193467986953852,0.890638566558161,-0.557932739180605,-0.876665422778297,-0.239200055582912,-1.22176613719146,-1.97060033336587,-0.472931941017055,8,-0.516,-1.153,0.735,-0.858,0.006,6
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,ALGAE:EC10:2:Population,5,-0.223291304744912,-0.366865945516061,10.4630438449969,2.19694416378969,0.269327473772011,-0.223283253683369,-2.99618791478187,2.54962140741513,-0.366855971391566,-4.9891917255586,4.25547978277547,5,-0.092,-0.204,0.014,-0.118,0.85,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:NOEC:34:Growth,5,7.96928719156459,11.8092156678968,8.30881804015783,107.199603187047,0.0672407353484641,7.96928559992886,-31.4886277787705,47.4271989786283,11.809213137889,-57.4744154948651,81.0928417706431,5,0.018,-0.83,0,0.017,0.979,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,FISH:NOEC:32:Mortality,21,1.01633598624351,0.0397872968524423,16.9746438134434,1.64325774530776,0.504362714803662,1.01633535274181,0.239363121831378,1.79330758365224,0.0397868658964705,-0.511106114406776,0.590679846199717,21,0.508,-0.306,0.254,0.504,0.02,19
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEL:21:Reproduction,5,1.40680438994121,0.185473855701617,0.114757844016063,0.0683749862956942,0.986377454195246,1.40678710493578,0.877328305567588,1.93624590430397,0.185436515265707,-1.07113364524619,1.44200667577761,5,1.378,0.124,0.97,0.985,0.002,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEC:4:Mortality,7,3.21432491339763,0.453683797114312,3.81906423157381,6.18245647698444,0.825613441397479,3.21432749129388,0.530127183093853,5.89852779949391,0.453685301183415,-2.38869749055622,3.29606809292305,7,1.463,-0.568,0.408,0.639,0.123,5
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEL:21:Mortality,5,1.50325112760906,0.0838493730915601,0.228081044637799,0.148698073518971,0.984285987219037,1.50324143021677,0.946763476587046,2.05971938384648,0.0838401262474514,-0.491606798062758,0.65928705055766,5,1.465,0.047,0.964,0.982,0.003,3
INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,INVERT:NOEL:21:Population,6,1.44460269366868,-0.162781460450075,0.190667949953133,0.0980947497324199,0.986811433162012,1.44458795553652,1.0195572083505,1.86961870272254,-0.162793727880296,-0.58410246689443,0.258515011133838,6,1.415,-0.187,0.97,0.985,0,4
